tanggal_baca,id,clean_author,clean_text,score,sentiment
2026-01-25 07:00:00,UgydutLkLO0xV9NWE654AaABAg,@titos2057,"itu isu indonesia pecah pernah lewat di fb gue, disitu berisi dengan tidak efektifnya pemerintah menangani bencana aceh, dan upaya memaksa papua dan kalimantan menjadi kebun sawit, serta penerbitan kuuhp  di tahun ke 4 indonesia akan pecah

gak tau dah itu benar ato enggak, tapi jangan sampai terjadi 😢",-2,Negatif
2026-01-25 07:00:00,UgwfbcKeq_kC5AfGMkd4AaABAg,@sumantosumanto4506,Cm omon OMON yah saya sih kaga milih dia. gak berguna cm cari kambing kesalahan,-2,Negatif
2026-01-25 07:00:00,UgwdPZDc3z2RM85fXuN4AaABAg,@rhzcb,Takut amat ama kritik,-2,Negatif
2026-01-25 07:00:00,UgyV_A211gK1oGr1nsR4AaABAg,@waterheart123,"Ada kok youtuber yg jualan  kelas saham juga dikit2 bilang antek asing, apalagi ke media2 yg berani, macam tempo mungkin😂.",-1,Negatif
2026-01-25 07:00:00,Ugzh-xSw-iX_9IZmAUd4AaABAg,@bambangwisudo4315,Siapa hayo ... bukan hanya antek asing tapi anteknya Trump ....? 😂,-4,Negatif
2026-01-25 07:00:00,Ugzl89QsToenEFi-2IF4AaABAg,@edenfinch5299,Manisnya Negriku yg diperkosa sampe ke smpas ampasnya,0,Netral
2026-01-25 07:00:00,Ugz2zd1IyfeF5YKZbnZ4AaABAg,@sugengriyanto8131,Hebat presidenku ... mantan pangkostrad dan danjen kopasus. Strateginya luar biasa. Ayo tempo ... demi kebaikn bangsa terus kritis yg konstruktif. Tidak hanya modal niat baik saja tetapi harus lebih bijaksana. Selamat berjuang.,3,Positif
2026-01-25 07:00:00,UgxUGM9Z5q2fd1EYetN4AaABAg,@simplemarryman5305,Trima kasi tempo membongkar kelicikan kelompok tertentu,0,Netral
2026-01-25 07:00:00,UgwbYC2mxOpVGBsK8PV4AaABAg,@fernandoardyansyah,wih setup baru,0,Netral
2026-01-25 07:00:00,UgyULzrYL6j-VKtBBfV4AaABAg,@Raharjagunawan,"Rezim omon omon adalah kelanjutan dari rezim otoriter orde Baru dan rezim gorong gorong munculah rezim Neo Orde Baru, selamat datang Indonesia, jutaan kaum intelektual Indonesia diam karena kita tidak punya jiwa patriotisme untuk meruntuhkan rezim penjajah ini karena semua orang menyelamatkan diri masing-masing dan Indonesia ini sesungguhnya sudah tidak ada karena elit politik pejabatnya oligarkinya adalah agen asing yang tidak peduli rakyat yang 68% rakyat Indonesia miskin lebih parah dari pemerintahan Hindia Belanda",-6,Negatif
2026-01-25 07:00:00,UgxUblMeeGcPO-3dmGV4AaABAg,@riandaarsal1024,asli presiden halu,0,Netral
2026-01-25 07:00:00,UgzCV36y_QEALdqnOzx4AaABAg,@asmujiasmuji6672,Kasih cermin 🤫🤔,1,Positif
2026-01-25 07:00:00,Ugyyt5lMlh5x387qBYt4AaABAg,@nozomi-pictures,Kasian rakyat Indonesia gua mah...,0,Netral
2026-01-25 07:00:00,Ugz0FgHzlByPYQBS-Rx4AaABAg,@fahrezalubis,simonokotil ini emang agak laen,0,Netral
2026-01-25 07:00:00,Ugw5Q76nUw-zlcyqh814AaABAg,@jhosbakar8573,klo kau wartawan kerjaan kau bertanya .bukan hanya duduk nunggu berita,0,Netral
2026-01-25 07:00:00,UgyPa9dJGx54DzO3oG14AaABAg,@martinocarascalao9413,Wapres fufufafa bloon😂,0,Netral
2026-01-25 07:00:00,UgzJJcvli0HMUa9kaAJ4AaABAg,@valcriston,Lebih tepatnya antek2 petral dan mafia tambang.,-1,Negatif
2026-01-25 07:00:00,UgyCNnm2X-AtmBuLX-94AaABAg,@valcriston,Normalize pake ringtone “ANTHEK ANTHEK ASYINGGG!!!”,0,Netral
2026-01-25 07:00:00,UgxBepbtwmyRTPcTDMZ4AaABAg,@bernadetamurni9296,pak prabowo lama2 di julukin mr.antek asing....saking seringnya nyebut antek asing sampai saya bosen dengerin pidato prabowo,-3,Negatif
2026-01-25 07:00:00,UgxbRMfXXyaNSfjipnR4AaABAg,@dindaayu3305,lagi  minum  kopi  keselek  AGEN   Elpiji😂,0,Netral
2026-01-25 07:00:00,UgzyYhjfdiqJNouMlkx4AaABAg,@ZaenalArifin-y5q,Antek Asing ..? Wah bikin Tempo deg degan nih... sampai bicaranya jadi Gagap...😂😂😂,-2,Negatif
2026-01-25 07:00:00,UgyDGhN_sZ15ymfl-z94AaABAg,@Guebebas1979,KALAU PEMERINTAH ATAU PIMPINAN NEGARA YG BIKIN PROPAGANDA GIMANA???😂😂😂,-1,Negatif
2026-01-25 07:00:00,UgyAH4tsG68lL38sqNV4AaABAg,@rainbowteam1327,Jadi si omon omon itu halu sih menurut saya 😅,-2,Negatif
2026-01-25 07:00:00,UgyEG8AsZ7CMEfEaspZ4AaABAg,@eddykof8958,Sekarang lagi ke eropa benuanya antek asing dan disuruh pidato disana 😂,-2,Negatif
2026-01-25 07:00:00,UgzgwDpzZLaPrQZTcBd4AaABAg,@atikamarhamah2249,Mengerikan,0,Netral
2026-01-25 07:00:00,Ugw2pSwJBTxhjd2m7D94AaABAg,@ArgaTejaSukma,"TIDAK ADA PRESIDEN INDONESIA YG JAHAT, YG ADA ADALAH POLITIK YG BUSUK DAN PARTAI POLITIK YG LEBIH BUSUK ! 😮",0,Netral
2026-01-25 07:00:00,Ugzrn07ylNSvJNe_X5J4AaABAg,@santoswinarso58,"Konsep nasionalis yang disampaikan hanyalah utopis. Narasi dan label 'antek asing' adalah kosa kata lama yang selalu dieksplorasi mereka yang takut dikritik. Nasionalis, demokratis selalu muncul untuk labelisasi dan stigmatisasi antara 'us' dan 'them', 'we' dan 'they', antagonis dan protagonis...",-4,Negatif
2026-01-25 07:00:00,Ugy5Wl5cyupRFFsNabt4AaABAg,@dindaayu3305,Antek  Aseng  / Ngiseng😂,-2,Negatif
2026-01-25 07:00:00,UgwGEXuIhgfiO7qcDWV4AaABAg,@ArgaTejaSukma,"MUSUH YG PALING BERBAHAYA BAGI BANGSA DAN NEGARA INDONESIA BUKAN NEGARA LAIN, BUKAN PULA AS ATAU ISRAEL, TAPI BANGSA. MEREKALAH PARA PENGKHIANAT YG BERSEDIA MELAKUKAN APA SAJA DEMI NAFSU PRIBADI MAU PUN KELOMPOK  😮😮",-3,Negatif
2026-01-25 07:00:00,UgySoYtTinBUnYrT9qZ4AaABAg,@MrBambang1979,Yang jelas-jelas ketemu sama cucunya Rockefeller kan Mbah wowo😅 jadi yang antek asing siapa?????,-3,Negatif
2026-01-25 07:00:00,UgwJmlV3woLxITUXywt4AaABAg,@edyprasetyo30,Media tempe baca peliharaan George soross wkwkwk,-1,Negatif
2026-01-25 07:00:00,Ugxnqqqtwx0NJ6361Gp4AaABAg,@TraxBeta,parbowo sebenernya engga salah kok... yang salah adalah itu antek2 semua temen dia jd cm koar2 g diapa2in,-3,Negatif
2026-01-25 07:00:00,UgwCN43tUhInnyPlmlt4AaABAg,@agungsetiawan-c4u,bukan kah beliau sejak kecil hidup di luar negeri karena bapaknya kabur setelah kolab ama CIA buat berontak?,-1,Negatif
2026-01-25 07:00:00,Ugxi-inrzwWopL6IPpl4AaABAg,@iprasnet,Menciptakan musuh bersama tapi musuh masyarakat dipelihara :face-blue-smiling:,-2,Negatif
2026-01-25 07:00:00,Ugwe0h1PQJaZwM7QNzx4AaABAg,@joys_C07,"Nuduh Antek asing,tapi gak malu masih berhutang ke b
Negara asing...!😅",-3,Negatif
2026-01-25 07:00:00,UgyRGZlWEJQigi4iyNJ4AaABAg,@IjazahS1,"Semakin banyak UU di suatu negara, semakin menunjukan bahwa pemerintahnya OTORITER dan KORUP",-2,Negatif
2026-01-25 07:00:00,UgwVkhTGxdf4pMXJegB4AaABAg,@DanielAchmad-e2i,Wowo penghamba antek asing buktinya ke luar negeri terus,-3,Negatif
2026-01-25 07:00:00,UgwvCLYOFR-VkkaJ34N4AaABAg,@Nebbulizer,"Dulu hantunya PKI,terorisme sekarang antek aseng.
Hantu-hantu musuh bersama ciptaan rezim",-3,Negatif
2026-01-25 07:00:00,UgxWgtwnCOg-T2otBmh4AaABAg,@alfarainfarming5573,Termasuk media ini anteknya,-1,Negatif
2026-01-25 07:00:00,UgyDbT4gx6MpGkQyo-N4AaABAg,@tiosaputroo,"Heyy, ant take ant take ash sing 😀😀",-2,Negatif
2026-01-25 07:00:00,Ugxhjat7SbttFePfDq14AaABAg,@wargakonoha12,"Mantap banget Prabowo ya.. ternyata 11 12 dgn mertuanya..
GPP KLO ini di sahkan RUu itu asal kalian para pejabat bnr2 bekerja demi kemajuan rakyat negara ini..tp KLO ini tujuannya hanya untuk memperkaya jajaran kalian saja maka jgn salahkn akan ada yg memberontak..",1,Positif
2026-01-25 07:00:00,UgwmvJlVub_REyKelNt4AaABAg,@rakyatbingung3145,Plot Twistnya.. Ternyata Antek Asing itu adalah orang yang mau menyelamatkan bangsa indonesia dari PEMBODOHAN Pemerintah..,-2,Negatif
2026-01-25 07:00:00,Ugxk6FhXHjDKUl8mSwV4AaABAg,@KisworoSutejo,antek asingnya... dinasti pak mul,-2,Negatif
2026-01-25 07:00:00,Ugzrh3MZYNeoghd6xYJ4AaABAg,@Putrawijaya-o3v,Keluarga jokowi yg paling marah ketika israel ngga jadi menyanyikan lagu kebangsaannya di nusantara😎,-2,Negatif
2026-01-25 07:00:00,UgwY8riJptPKr4VfMcB4AaABAg,@ArieCiprong,Tak kira macan ternyata hanya kucing garong yg gemoy 😅😅😅,0,Netral
2026-01-25 07:00:00,Ugx5gepDNgzjw75pIpF4AaABAg,@BambangPrihambodo,Musuh bersama itu jokowi !!,-1,Negatif
2026-01-25 07:00:00,UgzmLBr-u0i8nsjStvh4AaABAg,@spekterum,"Semua pembatasan pembatasan yang dibuat oleh pemerintah menunjukkan personel2 pemerintah memiliki kecerdasan yang rendah, tidak memiliki daya argumentasi, kemungkinan lulusan2 sarjana palsu, tidak paham perkembangan dan tuntutan jaman yang selalu berubah...halah maksudnya tolol semua...",1,Positif
2026-01-25 07:00:00,UgzgHZzrmrSom9rOSox4AaABAg,@sumarnosumarno1117,😂😂😂😂 HIDUP JOKOWI.....HIDUP JOKOWII.....HIDUP JOKOWIIIIIII......OK GAS K GAS OK GAS JOGETIN AJE,0,Netral
2026-01-25 07:00:00,Ugwe0imW2YUYYbmJ8bZ4AaABAg,@liesandy291,Benci asing tapi masih mau investasi asing.,-2,Negatif
2026-01-25 07:00:00,UgyRkoH93AivvjCwOE54AaABAg,@MmaiwanMohammad,Prabowo justru antek asing,-2,Negatif
2026-01-25 07:00:00,UgwNvBlJUy1aSrMbe4V4AaABAg,@imungsyaiful3932,"Untuk jadi antek asing harus bayar 16,9 T?",-2,Negatif
2026-01-25 07:00:00,Ugz_AZ-95JI98erk1Gt4AaABAg,@pamacell1102,"TANGKAP ANTEK ASING. SIAPA ANTEK ASING? JKW, LBP, WOWO DLL.",-5,Negatif
2026-01-25 07:00:00,Ugxs9fXAf_NZj5sKftF4AaABAg,@Nengnining-x4y,Pejabat² lupa bahwa mereka yg sedang menyiksa rakyatnya,0,Netral
2026-01-25 07:00:00,UgzkHWPJ7KwyI3l8lNx4AaABAg,@ereinaldy20,"yg di atas makin ga jelas kerjanya . kenapa ga ada yg demo lagi kayak kemarin ? ini udah berturut turut kabar kabar ga enak.. bahkan ekonomi kita ga ad perubahaan. masalah guru honorer aja kgk di lirik, malah jadiin MBG  naik PPPK.. aneh sumpah",-2,Negatif
2026-01-25 07:00:00,UgxmIJqKBfALprun0md4AaABAg,@agussalim-yv6gp,Lebih bahaya anteknya Mulyono,-3,Negatif
2026-01-25 07:00:00,Ugz8PilEcD-JdeHD_r54AaABAg,@ZedCoker8714,"""HEY ANTEK2 ASING!!!""
""NDIASMU"" 😂😂😂

~Mr. Presindent~",-2,Negatif
2026-01-25 07:00:00,UgwTe9QejyeI8WzYPVN4AaABAg,@MmaiwanMohammad,"Wapres otaknya kosong, nggak usah diajak rapat. Suruh tidur minum oplosan apa kek😅",-1,Negatif
2026-01-25 07:00:00,Ugz6mmA3757AmDZzU6N4AaABAg,@fitnusliknus552,Mirip propaganda PKI oleh mertua,-2,Negatif
2026-01-25 07:00:00,UgwgbEan-pSer4qUyxx4AaABAg,@MmaiwanMohammad,"Di bawah wowo, arah kebijakan negara semakin ngaco...waspadai kebangkitan fasisme",-1,Negatif
2026-01-25 07:00:00,UgyUSMGTvtzJeCpdcjB4AaABAg,@sumartonotono2729,"Oligarki menyewa hati para pejabat yang gila harta, dengan dana yang jumbo. 
Hingga pejabat rela menjadi pengkhianat negara demi harta, maka jagalah hati par pejabat dari kemilaunya harta  !",1,Positif
2026-01-25 07:00:00,UgwxS9gBoWIkNCvTYct4AaABAg,@setyobudiono8355,Omon2 hapalan bisanya antek asing😂,-3,Negatif
2026-01-25 07:00:00,UgyUduJZQrO0eWy8FBJ4AaABAg,@NastarLebaran-f3x,"lucunya... amerika dan cina yang jelas2 menguasai perdagangan dan ketahanan negara kita tidak masuk kedalam kategori ""antek asing"" ya? mungkin yang dikategorikan ""antek asing"" tsb adalah yang mengganggu kepentingan politik pemerintah, bukan kepentingan negara?",-5,Negatif
2026-01-25 07:00:00,Ugx7ibhCJFWQ-dzhLLJ4AaABAg,@Asiya_Z_Asna,"Entah kenapa dari dulu saya selalu tidak suka dengan slogan2, kata2 yg sifatnya tidak kongkrit. Misalnya, ""cinta NKRI, Pancasila harga mati,  cinta tanah air"",  kita bangsa besar, dll. 

Saya lebih suka kalo pemimpin itu bilang, ""gaji naik"" UMR naik"" ,turunkan harga BBM"" ""Turunkan TDL"" Dll 
Yah walaupun tidak laksanakan cuma omon2 setidak lebih kongkrit dan mudah dibuktikan kalo tidak menepati janji 😂",2,Positif
2026-01-25 07:00:00,UgwgWpTTarp4loMyma54AaABAg,@pepenwidodo8473,Bagus kalo ada Undang2 disinformasi dan propaganda asing utamanya isu ekonomi dan ada referensi dari negara2 maju(adidaya). Hanya masalahnya APH nya dan masyarakatnya apa sdh sekelas negara2 adidaya tersebut?,-3,Negatif
2026-01-25 07:00:00,UgxSwOEXgu12eqIlgLt4AaABAg,@dzsyf,Podkas podkas 😂,0,Netral
2026-01-25 07:00:00,UgxzzxGJ5GsPZvUj8DF4AaABAg,@BahtiarRifqi,"Meniru mertua nya, dulu dikit dikit antek PKI sekarang ganti asing wkwk siap2 genosida jilid dua kaya PKI dulu?",-3,Negatif
2026-01-25 07:00:00,Ugz9-RKA6fvkvXkBGEt4AaABAg,@BaliMakmur,"bukan bener ato salahnya isi narasinya.
Tapi masa antek asing (blaga ga nyadar) ngomongin antek asing..
cute bgt deh kamu tempe",-4,Negatif
2026-01-25 07:00:00,UgzLbjAD3e76MztBlCB4AaABAg,@AcengKudus,"SELAMA kita adu gagasan di antara sesama rakyat indonesia itu wajar .
Yang kurang ajar itu jadi antek siang BERSEMBUNYI di RUANG OPOSISI ..........
Iran ,venezuela .....contoh konyol nya 
.........oposisi manut AMERIKA itu membagongkan .....dan konyol",-3,Negatif
2026-01-25 07:00:00,UgxMhP1jce8CAH9YfYV4AaABAg,@YopiTumanan-g9y,"Tambah parah penguasa skrg dari yg sebelumnya,liat saja 1thn terakhir kepemimpinannya,bgmn ekonomi skrg,lapangan kerja pun setengah mati,justru pemerintahan mengarah ke otoriter Krn takut TDK terpilih diperiode ke 2,intinya cuman ingin berkuasa saja makanya ancang2 sudah dimulai tanpa menghiraukan sama sekali dgn rakyat & negara mau dibawa kemana,ngeri",-3,Negatif
2026-01-25 07:00:00,Ugz1gCCHpZtqE0k3_yR4AaABAg,@jantenant7946,Setelah bergabung dengan Trump di dewan perdamaian membuktikan bahwa prabowo adalah antek asing yg sesungguhnya.,-3,Negatif
2026-01-25 07:00:00,UgyHvUNsI-rSXG6eI5h4AaABAg,@AcengKudus,"SELAMA KITA GA BERKHIANAT 
......menghianati indonesia 
...........beda pendapat itu wajar 
Beda sikap itu wajar ?..................
Tapi jika memberi .pintu penjajahan sama negara lain 
Misal di iran ,MISAL di venezuela itu konyol dan membagongkan .
...........................................................",-1,Negatif
2026-01-25 07:00:00,UgyHvUNsI-rSXG6eI5h4AaABAg.ASMAx6t5QYrASMB3Xk7bI_,@AcengKudus,OPOSISI ga boleh jadi antek ASING semisal di iran dan venezuela,-2,Negatif
2026-01-25 07:00:00,UgwAyjaM96WXYyOPrZB4AaABAg,@bougati8425,Mode propaganda kog persis cara2 AS n Israel.,-2,Negatif
2026-01-25 07:00:00,Ugwh099bjrwmXLNZT4N4AaABAg,@yudhiarma,Siapa sih antek2 asing nya?,-2,Negatif
2026-01-25 07:00:00,UgxHyev0SYQNPYQduq14AaABAg,@Fauzanmd95,"nuduh2 org antek asing, dia sendiri antek asing..antek yahudi pulak",-4,Negatif
2026-01-25 07:00:00,UgwTmcg__cCFKkPwalh4AaABAg,@AtikIsmulyati,KEBANYAKAN MENTRI BIKIN AMBURADUL.😂,0,Netral
2026-01-25 07:00:00,UgzAfGNcqavN88wdWDF4AaABAg,@nadishperanda1758,"P : ANTECK ANTECK ASENK.
Psikiater : apa mereka sdg bersama kita di dlm ruangan ini?",0,Netral
2026-01-25 07:00:00,UgxtdPFs8LmAbz_kGhR4AaABAg,@faizalfa9122,Ini episode BAP paling lucu dan menghibur yang pernah saya tonton :),0,Netral
2026-01-25 07:00:00,UgxrkfkslqEvBzyA0Bd4AaABAg,@ricoardian3235,Hoey ant tech ant tech as sing!,-2,Negatif
2026-01-25 07:00:00,UgxrkfkslqEvBzyA0Bd4AaABAg.ASMAUYaXxQ8ASMAm_eVdFx,@ricoardian3235,😂😂😂,0,Netral
2026-01-25 07:00:00,Ugzh0PGbnn8cq5on1t94AaABAg,@bosspras,YAa allah 10 tahun lama banget...ga mungkin 2029 dia kalah. Semua udah di sett😂😢,-1,Negatif
2026-01-25 07:00:00,Ugww7EXGqUv_uyn6xVx4AaABAg,@plusduaenam,Wo² sama junjungannya sama² suka ngeles,1,Positif
2026-01-25 07:00:00,UgzRpiQvJsHHA7uMibR4AaABAg,@nafluz911,"mas wapres ada tanggapan?
""diam adalah emas""",0,Netral
2026-01-25 07:00:00,UgyYGPxwby4COLX95gp4AaABAg,@ericamlyni,Menciptakan musuh bersama wkwkwk persis buku Animal Farm,-1,Negatif
2026-01-25 07:00:00,UgwCF6a1FSJnC_aG2L14AaABAg,@harlankadarisnoe4827,Pasal pembubaran partai aja dulu di bahas.itu dasar hukum per partai an yg paling dasar 🐷 kriminalisasi 😅,0,Netral
2026-01-25 07:00:00,Ugx3Amv9StzyOZeW1-Z4AaABAg,@Tania-zy,"Padahal antek asing sbenarnya dia dn gurunya MULYONO 💀 

Dinegeri sndiri jadim macan yg mnerkam rakyat dngan sgala resiko mbel""nya demi mlindungi betoro guru dikraton kutai...diluar jdi macan sirkus si Donald jngan jngan kawannya dia wiwi dn Donal 🗿",-4,Negatif
2026-01-25 07:00:00,UgyAYkVHieMaBg0Wfnx4AaABAg,@dedehasan6764,Musuh bangsa itu koruptor.,-2,Negatif
2026-01-25 07:00:00,Ugwy_pUEvEm0vLTwmVJ4AaABAg,@AhmadFadil-r6j,UU. Opomeneh iki..? UU. Perampasan harta para koruptor saja belum kelar. ? Kepriwen bro.. ?,-2,Negatif
2026-01-25 07:00:00,UgxGocywlGy3PrDVQY54AaABAg,@marusdinnainggolan300,"Ini boleh menjadi salah satu cara utk membentuk lembaga baru, pejabat baru dan teman baru sekaligus balas budi pada pendukungnya.",0,Netral
2026-01-25 07:00:00,UgxGocywlGy3PrDVQY54AaABAg.ASM9dyyybyvASM9w4Ey86u,@Katabukuch,Lembaga Penanggulangan Aseng 😂,-1,Negatif
2026-01-25 07:00:00,UgwsDNkK0uzHUQk2f914AaABAg,@ageungkomara4972,Kapan ya gue ada kesempatan pergi ke luar negeri.... Sdh muak dengan pejabat bangsa ini,0,Netral
2026-01-25 07:00:00,UgyY2YxZxLQQiG-VYl54AaABAg,@RizkiFifi,Intinya OMON OMON engk mau di kritik . Penginya bener teruss ..nanti kalo ada yg milih lagi pas nyalon gobloknya ketulungan,-3,Negatif
2026-01-25 07:00:00,UgzSxZzJjdy8SqRzIOJ4AaABAg,@muhammadsuryaanindita6849,Tapi barusan prabowo join sama antek2 aseng pimpinan trump,-3,Negatif
2026-01-25 07:00:00,UgyTGvN-dNS_dyjTPgl4AaABAg,@Oreogus,Semoga beliau tidak sedang berimajinasi,1,Positif
2026-01-25 07:00:00,UgyI6WMT2l9Vv5GRKtB4AaABAg,@ErnaWati-ei7we,"😂😂😂 wapres kok dimintain pendapat,ttp aja plonga plongo",0,Netral
2026-01-25 07:00:00,UgxZrYynPS-VeZ5Al2l4AaABAg,@muzaninoor9165,"Kalau antek asing memang tidak jelas, apa dan siapa nya.  Yg jelas sosoknya dan apa yg dilakukannya itu antek aseng, tapi yg berkuasa pura2 gk tahu.",-2,Negatif
2026-01-25 07:00:00,UgzBYvHawZUxPSVYpsJ4AaABAg,@mrifkidrs7957,Kalo ngomongin Bill Gates jadi antek asing ngga?,-3,Negatif
2026-01-25 07:00:00,UgzsC_FpnD58jlxmf0t4AaABAg,@msakilie,Padahal kebijakannya berkolaborasi dengan Antek Asing,-2,Negatif
2026-01-25 07:00:00,UgzaMKQ9GaPlp9sTlUh4AaABAg,@pendisusanto6688,"Kunci
'Kalabendu'",0,Netral
2026-01-25 07:00:00,UgwryOZbNVmY87sAksJ4AaABAg,@RizkiFifi,Nnti pas maju jangn pilih lgi PRBOWO DAN GIBRAN SAMA AJA,1,Positif
2026-01-25 07:00:00,UgzlC_4HK-IFcmnezEd4AaABAg,@indonesiamenggugat8795,Koruptor dikasih medali,-1,Negatif
2026-01-25 07:00:00,UgytDZlwdSfHTVeKvDl4AaABAg,@Zondori,"""Antek asing""

*Ikut tim Trump dan lebih dekat ke barat 🗿",-3,Negatif
2026-01-25 07:00:00,UgxokZiYLwOx-_AzDyp4AaABAg,@ZA230L-i2o,"Muak, alasan plg gampang u menghindar. Ya antek² asing..... ?",-2,Negatif
2026-01-25 07:00:00,Ugyv9VbjVEMpY6yixfd4AaABAg,@musangking9358,"Yg teriak2 NKRi harga mati, eh korupsi. Yg teriak2 asing Aseng, eh ternyata...",-4,Negatif
2026-01-25 07:00:00,UgzYQCTwBeSKB9_PwbB4AaABAg,@AstanTan-wm8kw,Perangi koruptor???,-1,Negatif
2026-01-25 07:00:00,UgzVs551Eoi2ojzntj14AaABAg,@titiindrayati9340,"Muak banget sumpah denger pidato Kepala sekolah yang cuman omon2,apalagi liat muka wakilnya yang ngantukan bikin mules. Sumpah baru kali ini merasa muak semuak mukanya 🤮",0,Netral
2026-01-25 07:00:00,UgxRHj0JC0SghGZFwUJ4AaABAg,@musangking9358,"Yg teriak2 NKRi harga mati, eh korupsi. Yg teriak2 asing Aseng, eh ternyata...",-4,Negatif
2026-01-25 07:00:00,Ugw9ZNKVQSUIZHqAzM94AaABAg,@panaharagate5725,"Musuh bersama itu adalah koruptot. Koruptor lebih sadis dari t eroris, komunis  ,
kartel narkoba. Kalau antek asing, agamapun bisa dicap antek asing😅",-6,Negatif
2026-01-25 07:00:00,UgyZJXj3plkYWAgoJQB4AaABAg,@ir.asiloutomo2775,Kalau dituduh tuduh terus lama lama bila asing betul2 terlibat misalnya Israel dan Amerika emang berani pemerintah Prabowo menantang kedua negara itu....... Bisa2 ambruk kekuasaannya,-4,Negatif
2026-01-25 07:00:00,UgwDWraJCSCzCesk5Ml4AaABAg,@OppoPonsel-i4u,Tempo undang Prabowo ke bocor alus enek dgn kebijakan pemerintah yang semakin ngawur,-1,Negatif
2026-01-25 07:00:00,UgzWIuyQ72MedhI5vrp4AaABAg,@indonesiamenggugat8795,"Kalau pakai istilahnya sendiri, Jangan suka wisata diplomasi 😂😂😂",0,Netral
2026-01-25 07:00:00,UgzDlmkEBGkV-1NStu54AaABAg,@ah_channel007,"Antek asing ya oknum2 yg membuat UU dan aturan2 yg menguntungkan pihak Aseng dan asinglah, gitu aja kok repot",-3,Negatif
2026-01-25 07:00:00,UgyeVfMaNPwujCIR6lZ4AaABAg,@zinhell,Nasionalisme kita itu berdasarkan kebencian,1,Positif
2026-01-25 07:00:00,UgzWveOj6ITuYvTT99t4AaABAg,@Alisyahbana11,"lhaaaaa.....
bukannya ada yang  membuka ruang lebar bagi penginvestasi asing????
lalu,yg dimusuhi si asing itu sendiri?
apa status si pengundang itu sendiri?🤔🤔🤔🤔",-2,Negatif
2026-01-25 07:00:00,UgzNhf_fguYNnCCDR_J4AaABAg,@indonesiamenggugat8795,Yeah antek asing menjual indonesia ke dalam dekapan dewan genosida Trump-Netanyahu 🤣🤣🤣😎😎😎,-2,Negatif
2026-01-25 07:00:00,Ugy_SaLB-CAwGLOXwQl4AaABAg,@bambangharyadi6002,Terima kasih BAP Tempo....,1,Positif
2026-01-25 07:00:00,Ugy5RYdqPnsuwWu06kp4AaABAg,@alexchandra5502,jangan percaya narasi antek asing dengan orang yg pernah menjadi pelanggar HAM berat !,-2,Negatif
2026-01-25 07:00:00,Ugy1jIt7975xm32h0tt4AaABAg,@andhikacutama9740,"Jika negara ini tidak membaik dalam segala bidang, terutama ekonomi, kesejahteraan sosial & penegakkan hukum, maka negara ini beresiko bubar... 

Untuk mencegah negara ini bubar, lebih mudah & murah menciptakan 'musuh bersama'... Dibandingkan introspeksi ke dalam, memperbaiki sistem, dan mewujudkan kesejahteraan sosial.",-1,Negatif
2026-01-25 07:00:00,UgzRe5H2qk4zbY9bZLd4AaABAg,@ah_channel007,"Wapresmu le, 😅😅😅",0,Netral
2026-01-25 07:00:00,UgzL_iAts7TPIHqFFwV4AaABAg,@AmranYusuf-v6w,Saya setuju Indonesia di ambil alih trump❤❤,0,Netral
2026-01-25 07:00:00,UgwbYlOnjhDHrySJJC94AaABAg,@sudutpandang3381,Pasti. Antek asing itu penghianat nagi negara.,-2,Negatif
2026-01-25 07:00:00,UgzUV1-vcAz0V65QKGh4AaABAg,@AmranYusuf-v6w,"Spil daftar suplay MBG, paling orang2 dia semua, prettt",0,Netral
2026-01-25 07:00:00,UgzHYNoUl6V2v0wN-zd4AaABAg,@anselmokeenan138,vibe  atau ciri khas negara komunis,0,Netral
2026-01-25 07:00:00,UgwtEcy4jAsgn6YeBz94AaABAg,@dadangsupra1438,"Semenjak jadi presiden Wowo selalalu ucap antek asing , tapi tdk pernah ada buktinya , Hei wowo goblok tunjukan antek asing yg mana dan siapa ???????",-6,Negatif
2026-01-25 07:00:00,UgxCTDsK_Rct-1m3uxB4AaABAg,@Tonyauw-r2r,"Presiden semakin ""sakit"" !",0,Netral
2026-01-25 07:00:00,UgxUJYjssx1Ii5iwHT14AaABAg,@Jalan2ID,4:26 😊,0,Netral
2026-01-25 07:00:00,UgyVgn2PKrdopn-0nTx4AaABAg,@lusianalusiana8773,"Jgn Berharap banyak pd Presiden....aplg pd Wapres nya.....
Ini NKRI Mau Dibawa kmn ??!!
Byk Aturan yg Tumpang Tindih dn Awut2 an....
Pemborosan disana sini.....Utang makin menumpukk.....😑",1,Positif
2026-01-25 07:00:00,UgybN0efTOps6dO-AqN4AaABAg,@nugrohoputro526,"buku bacaan wowo detective konan .,",-1,Negatif
2026-01-25 07:00:00,Ugyfl6p0w3uqL26NZcB4AaABAg,@pramatomi,"selamat ya Indonesia, Indonesia Emas 2045😂",1,Positif
2026-01-25 07:00:00,Ugwff7mAn2invc3Nfgt4AaABAg,@Hizkia-l6t,Nah…akhirnya ada media yang benar analisanya…benar prabowo subiato itu menggunakan menuduh “antek asing”…contoh seperti iran menggunakan menuduh kekacauan disebabkan “antek asing” padahal pemerintahnya yang buruk…begitu prabowo subianto dan pemerintah buruk tapi menuduh orang lain.,-4,Negatif
